code_2008,libelle_2008,code_2025,libelle_2025,type_correspondance,type_officiel,contenu_commun,source_url,source_reference
28.99B,Fabrication d'autres machines spécialisées,28.99Y,Fabrication d’autres machines d’usage spécifique n.c.a.,n↔n,Multiple,"à l’exception de la fabrication de machines de fabrication additive, tout le contenu de la sous-classe NAF rév. 2, à savoir : - la fabrication de séchoirs pour le bois, la pâte à papier, le papier ou le carton et d'autres matériaux (à l'exception des produits agricoles et des textiles) - la fabrication de machines pour la production de tuiles, de briques, de pâtes céramiques façonnées, de tuyaux, d'électrodes en graphite, de craies pour tableaux noirs, etc. - la fabrication de machines pour la fabrication de semi-conducteurs - la fabrication de machines à former des moules de fonderie - la fabrication de robots industriels exécutant des tâches multiples à des fins spéciales - la fabrication de machines et d'équipements divers à usage spécifique, par exemple • machines à assembler des lampes, des tubes (valves) ou des ampoules électriques ou électroniques • machines pour la production ou le travail à chaud du verre ou de la verrerie, de la fibre ou du fil de verre • machines ou appareils pour la séparation isotopique - la fabrication de matériel de réglage de la géométrie et d'équilibrage des pneus ; de matériel d'équilibrage (à l'exception de l'équilibrage des roues) - la fabrication de systèmes de graissage central - la fabrication d'appareils de lancement d'avions, de catapultes pour porte-avions et d'équipements connexes - la fabrication d'équipements automatiques pour salles de bowling, par exemple les machines à tirer les quilles - la fabrication de manèges, de balançoires, de stands de tir et d'autres attractions foraines - la fabrication de machines à comprimer les déchets - la fabrication de machines à plâtrer - la fabrication de tourniquets - la fabrication de systèmes d'enroulement utilisés pour enrouler ou relâcher le gréement courant",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
29.10Z,Construction de véhicules automobiles,29.10Y,Construction de véhicules automobiles,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
29.20Z,Fabrication de carrosseries et remorques,29.20Y,Fabrication de carrosseries de véhicules automobiles ; fabrication de remorques et de semi-remorques,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
29.31Z,Fabrication d'équipements électriques et électroniques automobiles,29.31Y,Fabrication d’équipements électriques et électroniques automobiles,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
29.32Z,Fabrication d'autres équipements automobiles,29.32Y,Fabrication d’autres équipements automobiles,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.11Z,Construction de navires et de structures flottantes,30.11Y,Construction de navires et de structures flottantes civiles,1→n,Multiple,"- la construction de navires commerciaux : • navires à passagers, ferry-boats, cargos, pétroliers, remorqueurs - la construction de navires de pêche, de navires-usines et d'autres navires destinés à la transformation ou à la conservation des produits de la pêche - la construction d'aéroglisseurs (à l'exception des aéroglisseurs de loisir) - la construction de plates-formes de forage, flottantes ou submersibles - la construction de structures flottantes, par exemple • quais flottants, pontons, batardeaux, débarcadères flottants, bouées, réservoirs flottants, barges, allèges, grues flottantes, radeaux gonflables non récréatifs, etc. - la fabrication de sections de navires et de structures flottantes - la fabrication de drones submersibles - la transformation en usine de navires - l’installation de l'intérieur technique de bateaux",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.11Z,Construction de navires et de structures flottantes,30.13Y,Construction de bateaux et navires militaires,1→n,Multiple,"- la construction de navires et de bateaux militaires, tels que des navires de combat équipés de diverses armes offensives et défensives et de dispositifs de protection contre les bombardements, et la construction de structures militaires flottantes, par exemple : • porte-avions • navires de guerre et d'assaut amphibie • croiseurs • destroyers • sous-marins • bateaux de débarquement - la construction des remorqueurs pour le transport de munitions ou de mines - la transformation en usine de navires militaires, de bateaux et de structures flottantes",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.12Z,Construction de bateaux de plaisance,30.12Y,Construction de bateaux de plaisance,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.20Z,Construction de locomotives et d'autre matériel ferroviaire roulant,30.20Y,Construction de locomotives et d’autre matériel ferroviaire roulant,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.30Z,Construction aéronautique et spatiale,30.31Y,Construction aéronautique et spatiale civile,1→n,Multiple,"- la fabrication d'avions pour le transport de marchandises ou de passagers, y compris à des fins récréatives et sportives - la fabrication d'hélicoptères - la fabrication de planeurs et de deltaplanes - la fabrication de dirigeables et de montgolfières - la fabrication de pièces et d'accessoires pour les aéronefs de cette classe : • grands ensembles tels que fuselages, ailes, portes, gouvernes, trains d'atterrissage, réservoirs de carburant, nacelles, etc. • vis à air, rotors d'hélicoptères et pales de rotors propulsés • moteurs d'avions civils • turboréacteurs et turbopropulseurs d'un type typiquement utilisé sur les aéronefs civils • pièces destinées à être utilisées uniquement ou principalement avec des moteurs à piston à combustion interne pour avions civils - la fabrication d'appareils d'entraînement au vol au sol - la fabrication de missiles à des fins spatiales et civiles - la fabrication d'engins spatiaux et de véhicules de lancement, de satellites, de sondes planétaires, de stations orbitales, de navettes - la fabrication d'aéronefs civils sans pilote (drones) - la révision et la transformation d'aéronefs civils ou de moteurs d'aéronefs - la fabrication de sièges d'avions civils",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.30Z,Construction aéronautique et spatiale,30.32Y,Construction aéronautique et spatiale militaire,1→n,Multiple,"- fabrication d'aéronefs et d'engins spatiaux militaires et de machines connexes, par exemple : • aéronefs à voilure fixe • aéronefs à rotors basculants • aéronefs à voilure tournante • drones à usage militaire (véhicules aériens sans pilote (UAV)) • révision et reconstruction en usine de véhicules de combat militaires • fabrication de sièges d'avions militaires",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.40Z,Construction de véhicules militaires de combat,30.40Y,Construction de véhicules militaires de combat,1→1,Unique,"tout le contenu de la sous-classe NAF rév. 2, à savoir : - la fabrication de véhicules militaires de combat, équipés ou non d'armes, et de parties de ces véhicules, par exemple : • fabrication de chars d'assaut • fabrication de véhicules blindés de combat pour le transport de personnes • fabrication de véhicules blindés de ravitaillement ou de dépannage avec grue • fabrication de véhicules militaires amphibies blindés • fabrication de chars d'assaut télécommandés • fabrication de carrosseries de véhicules blindés de combat et de leurs parties, par exemple les tourelles blindées, les portes et les couvercles blindés • fabrication de plaques blindées identifiables comme faisant partie de véhicules militaires de combat • fabrication de chenilles spéciales, de roues spéciales et de roues motrices pour les véhicules blindés de combat • révision et reconstruction en usine de véhicules militaires de combat",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.91Z,Fabrication de motocycles,30.91Y,Fabrication de motocycles,n↔n,Multiple,"- la fabrication de motocycles et de cyclomoteurs - la fabrication de moteurs pour motocycles - la fabrication de side-cars pour motocycles - la fabrication de pièces et d'accessoires pour motocycles, par exemple freins, boîtes de vitesses, embrayages, roues de route, silencieux et tuyaux d'échappement, et de leurs parties",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.91Z,Fabrication de motocycles,30.92Y,Fabrication de bicyclettes et de véhicules pour invalides,n↔n,Multiple,- la fabrication de bicyclettes avec un moteur électrique auxiliaire,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.92Z,Fabrication de bicyclettes et de véhicules pour invalides,30.92Y,Fabrication de bicyclettes et de véhicules pour invalides,n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
30.99Z,Fabrication d’autres équipements de transport n.c.a.,30.99Y,Fabrication d’autres équipements de transport n.c.a.,1→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
31.01Z,Fabrication de meubles de bureau et de magasin,31.00G,Fabrication de meubles à destination de professionnels,n↔n,Multiple,"- la fabrication de meubles de bureau pour professionnels, de meubles de magasin",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
31.01Z,Fabrication de meubles de bureau et de magasin,31.00J,"Fabrication d'autres meubles domestiques, de sommiers et de matelas",n↔n,Multiple,"- la fabrication de meubles de bureaux métalliques ou bois, et de sièges de bureaux, pour particuliers",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
31.02Z,Fabrication de meubles de cuisine,31.00G,Fabrication de meubles à destination de professionnels,n↔n,Multiple,- la fabrication de sièges de cuisine pour professionnels,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
31.02Z,Fabrication de meubles de cuisine,31.00H,Fabrication de meubles de cuisine et salle de bain,n↔n,Multiple,- la fabrication de meubles de cuisine (à l’exception des sièges de cuisine),https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
31.02Z,Fabrication de meubles de cuisine,31.00J,"Fabrication d'autres meubles domestiques, de sommiers et de matelas",n↔n,Multiple,- la fabrication de sièges de cuisine pour particuliers,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
31.03Z,Fabrication de matelas,31.00J,"Fabrication d'autres meubles domestiques, de sommiers et de matelas",n→1,Unique,tout le contenu de la sous-classe NAF rév. 2,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
31.09A,Fabrication de sièges d'ameublement d'intérieur,31.00G,Fabrication de meubles à destination de professionnels,n↔n,Multiple,"- la fabrication de fauteuils, canapés, canapés-lits, pour professionnels",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
