version,section_code,section_label,division_code,division_label,group_code,group_label,class_code,class_label,subclass_code,subclass_label,notes_include,notes_exclude,source_url,source_reference
NAF rév.2,C,Industrie manufacturière,32,Autres industries manufacturières,32.2,Fabrication d'instruments de musique,32.20,Fabrication d'instruments de musique,32.20Z,Fabrication d'instruments de musique,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/32.20Z,Insee — NAF rév.2 — sous-classe 32.20Z
NAF rév.2,C,Industrie manufacturière,32,Autres industries manufacturières,32.3,Fabrication d'articles de sport,32.30,Fabrication d'articles de sport,32.30Z,Fabrication d'articles de sport,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/32.30Z,Insee — NAF rév.2 — sous-classe 32.30Z
NAF rév.2,C,Industrie manufacturière,32,Autres industries manufacturières,32.4,Fabrication de jeux et jouets,32.40,Fabrication de jeux et jouets,32.40Z,Fabrication de jeux et jouets,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/32.40Z,Insee — NAF rév.2 — sous-classe 32.40Z
NAF rév.2,C,Industrie manufacturière,32,Autres industries manufacturières,32.5,Fabrication d'instruments et de fournitures à usage médical et dentaire,32.50,Fabrication d'instruments et de fournitures à usage médical et dentaire,32.50A,Fabrication de matériel médico-chirurgical et dentaire,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/32.50A,Insee — NAF rév.2 — sous-classe 32.50A
NAF rév.2,C,Industrie manufacturière,32,Autres industries manufacturières,32.5,Fabrication d'instruments et de fournitures à usage médical et dentaire,32.50,Fabrication d'instruments et de fournitures à usage médical et dentaire,32.50B,Fabrication de lunettes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/32.50B,Insee — NAF rév.2 — sous-classe 32.50B
NAF rév.2,C,Industrie manufacturière,32,Autres industries manufacturières,32.9,Activités manufacturières n.c.a.,32.91,Fabrication d’articles de brosserie,32.91Z,Fabrication d’articles de brosserie,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/32.91Z,Insee — NAF rév.2 — sous-classe 32.91Z
NAF rév.2,C,Industrie manufacturière,32,Autres industries manufacturières,32.9,Activités manufacturières n.c.a.,32.99,Autres activités manufacturières n.c.a.,32.99Z,Autres activités manufacturières n.c.a.,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/32.99Z,Insee — NAF rév.2 — sous-classe 32.99Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.1,"Réparation d'ouvrages en métaux, de machines et d'équipements",33.11,Réparation d'ouvrages en métaux,33.11Z,Réparation d'ouvrages en métaux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.11Z,Insee — NAF rév.2 — sous-classe 33.11Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.1,"Réparation d'ouvrages en métaux, de machines et d'équipements",33.12,Réparation de machines et équipements mécaniques,33.12Z,Réparation de machines et équipements mécaniques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.12Z,Insee — NAF rév.2 — sous-classe 33.12Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.1,"Réparation d'ouvrages en métaux, de machines et d'équipements",33.13,Réparation de matériels électroniques et optiques,33.13Z,Réparation de matériels électroniques et optiques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.13Z,Insee — NAF rév.2 — sous-classe 33.13Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.1,"Réparation d'ouvrages en métaux, de machines et d'équipements",33.14,Réparation d'équipements électriques,33.14Z,Réparation d'équipements électriques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.14Z,Insee — NAF rév.2 — sous-classe 33.14Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.1,"Réparation d'ouvrages en métaux, de machines et d'équipements",33.15,Réparation et maintenance navale,33.15Z,Réparation et maintenance navale,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.15Z,Insee — NAF rév.2 — sous-classe 33.15Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.1,"Réparation d'ouvrages en métaux, de machines et d'équipements",33.16,Réparation et maintenance d'aéronefs et d'engins spatiaux,33.16Z,Réparation et maintenance d'aéronefs et d'engins spatiaux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.16Z,Insee — NAF rév.2 — sous-classe 33.16Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.1,"Réparation d'ouvrages en métaux, de machines et d'équipements",33.17,Réparation et maintenance d'autres équipements de transport,33.17Z,Réparation et maintenance d'autres équipements de transport,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.17Z,Insee — NAF rév.2 — sous-classe 33.17Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.1,"Réparation d'ouvrages en métaux, de machines et d'équipements",33.19,Réparation d'autres équipements,33.19Z,Réparation d'autres équipements,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.19Z,Insee — NAF rév.2 — sous-classe 33.19Z
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.2,Installation de machines et d'équipements industriels,33.20,Installation de machines et d'équipements industriels,33.20A,"Installation de structures métalliques, chaudronnées et de tuyauterie",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.20A,Insee — NAF rév.2 — sous-classe 33.20A
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.2,Installation de machines et d'équipements industriels,33.20,Installation de machines et d'équipements industriels,33.20B,Installation de machines et équipements mécaniques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.20B,Insee — NAF rév.2 — sous-classe 33.20B
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.2,Installation de machines et d'équipements industriels,33.20,Installation de machines et d'équipements industriels,33.20C,Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.20C,Insee — NAF rév.2 — sous-classe 33.20C
NAF rév.2,C,Industrie manufacturière,33,Réparation et installation de machines et d'équipements,33.2,Installation de machines et d'équipements industriels,33.20,Installation de machines et d'équipements industriels,33.20D,"Installation d'équipements électriques, de matériels électroniques et optiques ou d'autres matériels",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/33.20D,Insee — NAF rév.2 — sous-classe 33.20D
NAF rév.2,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35.1,"Production, transport et distribution d'électricité",35.11,Production d'électricité,35.11Z,Production d'électricité,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/35.11Z,Insee — NAF rév.2 — sous-classe 35.11Z
NAF rév.2,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35.1,"Production, transport et distribution d'électricité",35.12,Transport d'électricité,35.12Z,Transport d'électricité,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/35.12Z,Insee — NAF rév.2 — sous-classe 35.12Z
NAF rév.2,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35.1,"Production, transport et distribution d'électricité",35.13,Distribution d'électricité,35.13Z,Distribution d'électricité,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/35.13Z,Insee — NAF rév.2 — sous-classe 35.13Z
NAF rév.2,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35.1,"Production, transport et distribution d'électricité",35.14,Commerce d'électricité,35.14Z,Commerce d'électricité,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/35.14Z,Insee — NAF rév.2 — sous-classe 35.14Z
NAF rév.2,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35.2,Production et distribution de combustibles gazeux,35.21,Production de combustibles gazeux,35.21Z,Production de combustibles gazeux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/35.21Z,Insee — NAF rév.2 — sous-classe 35.21Z
NAF rév.2,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35.2,Production et distribution de combustibles gazeux,35.22,Distribution de combustibles gazeux par conduites,35.22Z,Distribution de combustibles gazeux par conduites,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/35.22Z,Insee — NAF rév.2 — sous-classe 35.22Z
NAF rév.2,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35.2,Production et distribution de combustibles gazeux,35.23,Commerce de combustibles gazeux par conduites,35.23Z,Commerce de combustibles gazeux par conduites,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/35.23Z,Insee — NAF rév.2 — sous-classe 35.23Z
NAF rév.2,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",35.3,Production et distribution de vapeur et d'air conditionné,35.30,Production et distribution de vapeur et d'air conditionné,35.30Z,Production et distribution de vapeur et d'air conditionné,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/35.30Z,Insee — NAF rév.2 — sous-classe 35.30Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",36,"Captage, traitement et distribution d'eau",36.0,"Captage, traitement et distribution d'eau",36.00,"Captage, traitement et distribution d'eau",36.00Z,"Captage, traitement et distribution d'eau",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/36.00Z,Insee — NAF rév.2 — sous-classe 36.00Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",37,Collecte et traitement des eaux usées,37.0,Collecte et traitement des eaux usées,37.00,Collecte et traitement des eaux usées,37.00Z,Collecte et traitement des eaux usées,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/37.00Z,Insee — NAF rév.2 — sous-classe 37.00Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",38,"Collecte, traitement et élimination des déchets ; récupération",38.1,Collecte des déchets,38.11,Collecte des déchets non dangereux,38.11Z,Collecte des déchets non dangereux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/38.11Z,Insee — NAF rév.2 — sous-classe 38.11Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",38,"Collecte, traitement et élimination des déchets ; récupération",38.1,Collecte des déchets,38.12,Collecte des déchets dangereux,38.12Z,Collecte des déchets dangereux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/38.12Z,Insee — NAF rév.2 — sous-classe 38.12Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",38,"Collecte, traitement et élimination des déchets ; récupération",38.2,Traitement et élimination des déchets,38.21,Traitement et élimination des déchets non dangereux,38.21Z,Traitement et élimination des déchets non dangereux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/38.21Z,Insee — NAF rév.2 — sous-classe 38.21Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",38,"Collecte, traitement et élimination des déchets ; récupération",38.2,Traitement et élimination des déchets,38.22,Traitement et élimination des déchets dangereux,38.22Z,Traitement et élimination des déchets dangereux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/38.22Z,Insee — NAF rév.2 — sous-classe 38.22Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",38,"Collecte, traitement et élimination des déchets ; récupération",38.3,Récupération,38.31,Démantèlement d'épaves,38.31Z,Démantèlement d'épaves,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/38.31Z,Insee — NAF rév.2 — sous-classe 38.31Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",38,"Collecte, traitement et élimination des déchets ; récupération",38.3,Récupération,38.32,Récupération de déchets triés,38.32Z,Récupération de déchets triés,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/38.32Z,Insee — NAF rév.2 — sous-classe 38.32Z
NAF rév.2,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",39,Dépollution et autres services de gestion des déchets,39.0,Dépollution et autres services de gestion des déchets,39.00,Dépollution et autres services de gestion des déchets,39.00Z,Dépollution et autres services de gestion des déchets,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/39.00Z,Insee — NAF rév.2 — sous-classe 39.00Z
NAF rév.2,F,Construction,41,Construction de bâtiments,41.1,Promotion immobilière,41.10,Promotion immobilière,41.10A,Promotion immobilière de logements,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/41.10A,Insee — NAF rév.2 — sous-classe 41.10A
NAF rév.2,F,Construction,41,Construction de bâtiments,41.1,Promotion immobilière,41.10,Promotion immobilière,41.10B,Promotion immobilière de bureaux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/41.10B,Insee — NAF rév.2 — sous-classe 41.10B
NAF rév.2,F,Construction,41,Construction de bâtiments,41.1,Promotion immobilière,41.10,Promotion immobilière,41.10C,Promotion immobilière d'autres bâtiments,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/41.10C,Insee — NAF rév.2 — sous-classe 41.10C
NAF rév.2,F,Construction,41,Construction de bâtiments,41.1,Promotion immobilière,41.10,Promotion immobilière,41.10D,Supports juridiques de programmes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/41.10D,Insee — NAF rév.2 — sous-classe 41.10D
NAF rév.2,F,Construction,41,Construction de bâtiments,41.2,Construction de bâtiments résidentiels et non résidentiels,41.20,Construction de bâtiments résidentiels et non résidentiels,41.20A,Construction de maisons individuelles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/41.20A,Insee — NAF rév.2 — sous-classe 41.20A
